ID,Weekly_Sales
1_23_2013-01-11,2929.458186
1_23_2013-01-18,2905.541283
1_23_2013-01-25,2970.167358
1_23_2013-02-01,2943.933233
1_23_2013-02-08,3508.133872
1_23_2013-02-15,3235.826827
1_23_2013-02-22,3158.104974
1_23_2013-03-01,3189.190339
1_23_2013-03-08,3146.160173
1_23_2013-03-15,3145.779747
1_23_2013-03-22,3278.493809
1_23_2013-03-29,3198.359
1_23_2013-04-05,3230.944155
1_23_2013-04-12,3175.619657
1_23_2013-04-19,3186.027307
1_23_2013-04-26,3092.451138
1_23_2013-05-03,4125.63492
1_23_2013-05-10,4104.71221
1_23_2013-05-17,4163.77487
1_23_2013-05-24,4279.934834
1_23_2013-05-31,4273.125245
1_23_2013-06-07,4240.532546
1_23_2013-06-14,4233.404318
1_23_2013-06-21,4281.963413
1_23_2013-06-28,4319.540447
1_23_2013-07-05,4236.135554
1_23_2013-07-12,4281.842711
1_23_2013-07-19,4317.648016
1_23_2013-07-26,4363.01067
1_24_2012-11-02,3012.042594
1_24_2012-11-09,3080.30409
1_24_2012-11-16,3011.586011
1_24_2012-11-23,5020.316705
1_24_2012-11-30,3001.347559
1_24_2012-12-07,3054.146302
1_24_2012-12-14,2895.241762
1_24_2012-12-21,2966.471586
1_24_2012-12-28,2937.651714
1_24_2013-01-04,2746.850665
1_24_2013-01-11,2888.26028
1_24_2013-01-18,2866.978159
1_24_2013-01-25,2924.14731
1_24_2013-02-01,2895.211586
1_24_2013-02-08,3443.009903
1_24_2013-02-15,3185.492411
1_24_2013-02-22,3108.242229
1_24_2013-03-01,3138.045138
1_24_2013-03-08,3096.549968
1_24_2013-03-15,3095.731998
1_24_2013-03-22,3222.784575
1_24_2013-03-29,3147.912504
1_24_2013-04-05,3178.62786
1_24_2013-04-12,3124.97738
1_24_2013-04-19,3135.346951
1_24_2013-04-26,3046.429295
1_24_2013-05-03,4055.362447
1_24_2013-05-10,4035.511684
1_24_2013-05-17,4091.422806
1_24_2013-05-24,4202.432471
1_24_2013-05-31,4195.610309
1_24_2013-06-07,4164.446632
1_24_2013-06-14,4156.492173
1_24_2013-06-21,4202.668845
1_24_2013-06-28,4238.11923
1_24_2013-07-05,4158.703601
1_24_2013-07-12,4203.820541
1_24_2013-07-19,4236.774627
1_24_2013-07-26,4278.883004
1_25_2012-11-02,2968.656251
1_25_2012-11-09,3032.927945
1_25_2012-11-16,2971.756058
1_25_2012-11-23,4950.066864
1_25_2012-11-30,2957.108401
1_25_2012-12-07,3005.421781
1_25_2012-12-14,2853.927824
1_25_2012-12-21,2920.744132
1_25_2012-12-28,2898.600754
1_25_2013-01-04,2708.64785
1_25_2013-01-11,2849.565678
1_25_2013-01-18,2829.303415
1_25_2013-01-25,2880.75055
1_25_2013-02-01,2849.833665
1_25_2013-02-08,3385.368003
1_25_2013-02-15,3139.009674
1_25_2013-02-22,3062.158598
1_25_2013-03-01,3090.781431
1_25_2013-03-08,3050.694089
1_25_2013-03-15,3049.468751
1_25_2013-03-22,3171.310677
1_25_2013-03-29,3101.305831
1_25_2013-04-05,3130.288615
1_25_2013-04-12,3078.174208
1_25_2013-04-19,3084.83292
1_25_2013-04-26,2999.036624
1_25_2013-05-03,3989.393925
1_25_2013-05-10,3970.564097
1_25_2013-05-17,4023.505454
1_25_2013-05-24,4129.666214
1_25_2013-05-31,4122.813518
1_25_2013-06-07,4092.992647
1_25_2013-06-14,4084.263326
1_25_2013-06-21,4128.195162
1_25_2013-06-28,4161.638521
1_25_2013-07-05,4085.980093
1_25_2013-07-12,4130.53268
1_25_2013-07-19,4160.81624
1_25_2013-07-26,4199.861452
1_26_2012-11-02,2923.253543
1_26_2012-11-09,2985.624004
1_26_2012-11-16,2928.928679
1_26_2012-11-23,4888.629685
1_26_2012-11-30,2916.078616
1_26_2012-12-07,2960.150731
1_26_2012-12-14,2815.518272
1_26_2012-12-21,2880.517768
1_26_2012-12-28,2860.713165
1_26_2013-01-04,2673.920958
1_26_2013-01-11,2809.620053
1_26_2013-01-18,2791.75961
1_26_2013-01-25,2840.396837
1_26_2013-02-01,2807.570458
1_26_2013-02-08,3332.462569
1_26_2013-02-15,3096.106676
1_26_2013-02-22,3014.100631
1_26_2013-03-01,3047.116863
1_26_2013-03-08,3008.325448
1_26_2013-03-15,3006.720223
1_26_2013-03-22,3123.379878
1_26_2013-03-29,3058.266685
1_26_2013-04-05,3085.643346
1_26_2013-04-12,3028.572265
1_26_2013-04-19,3034.246324
1_26_2013-04-26,2952.758828
1_26_2013-05-03,3927.542553
1_26_2013-05-10,3909.685523
1_26_2013-05-17,3959.826672
1_26_2013-05-24,4061.419088
1_26_2013-05-31,4054.521846
1_26_2013-06-07,4025.963315
1_26_2013-06-14,4016.503676
1_26_2013-06-21,4058.321436
1_26_2013-06-28,4089.866616
1_26_2013-07-05,4017.750209
1_26_2013-07-12,4061.766105
1_26_2013-07-19,4089.545104
1_26_2013-07-26,4125.701378
1_27_2012-11-02,2881.027876
1_27_2012-11-09,2941.666124
1_27_2012-11-16,2889.157461
1_27_2012-11-23,4836.499113
1_27_2012-11-30,2877.998119
1_27_2012-12-07,2918.101806
1_27_2012-12-14,2779.829178
1_27_2012-12-21,2843.171181
1_27_2012-12-28,2818.549466
1_27_2013-01-04,2641.549006
1_27_2013-01-11,2772.436557
1_27_2013-01-18,2756.858131
1_27_2013-01-25,2802.885723
1_27_2013-02-01,2768.213074
1_27_2013-02-08,3277.593935
1_27_2013-02-15,3056.539501
1_27_2013-02-22,2966.940922
1_27_2013-03-01,3006.800332
1_27_2013-03-08,2969.199948
1_27_2013-03-15,2960.149294
1_27_2013-03-22,3071.62111
1_27_2013-03-29,3018.548992
1_27_2013-04-05,3044.432687
1_27_2013-04-12,2981.469853
1_27_2013-04-19,2987.246293
1_27_2013-04-26,2909.750037
1_27_2013-05-03,3869.638055
1_27_2013-05-10,3852.709279
1_27_2013-05-17,3900.207923
1_27_2013-05-24,3997.49531
1_27_2013-05-31,3990.536999
1_27_2013-06-07,3963.167164
1_27_2013-06-14,3953.016724
1_27_2013-06-21,3992.84075
1_27_2013-06-28,4022.589055
1_27_2013-07-05,3953.811344
1_27_2013-07-12,3997.320724
1_27_2013-07-19,4022.748554
1_27_2013-07-26,4056.176466
1_28_2012-11-02,2841.771436
1_28_2012-11-09,2900.829066
1_28_2012-11-16,2852.24716
1_28_2012-11-23,4790.551271
1_28_2012-11-30,2842.686039
1_28_2012-12-07,2879.070245
1_28_2012-12-14,2746.694579
1_28_2012-12-21,2808.528708
1_28_2012-12-28,2779.242733
1_28_2013-01-04,2611.387226
1_28_2013-01-11,2737.843837
1_28_2013-01-18,2724.441815
1_28_2013-01-25,2768.042439
1_28_2013-02-01,2731.575969
1_28_2013-02-08,3225.345535
1_28_2013-02-15,3020.089376
1_28_2013-02-22,2923.085961
1_28_2013-03-01,2969.606598
1_28_2013-03-08,2926.97482
1_28_2013-03-15,2916.641531
1_28_2013-03-22,3023.534764
1_28_2013-03-29,2981.926077
1_28_2013-04-05,3000.292317
1_28_2013-04-12,2937.703982
1_28_2013-04-19,2943.589089
1_28_2013-04-26,2869.794174
1_28_2013-05-03,3815.522011
1_28_2013-05-10,3799.478022
1_28_2013-05-17,3844.480726
1_28_2013-05-24,3937.710236
1_28_2013-05-31,3930.675409
1_28_2013-06-07,3904.425658
1_28_2013-06-14,3893.618902
1_28_2013-06-21,3931.561633
1_28_2013-06-28,3959.607541
1_28_2013-07-05,3893.982803
1_28_2013-07-12,3937.014765
1_28_2013-07-19,3960.229011
1_28_2013-07-26,3991.077642
1_29_2012-11-02,2805.299757
1_29_2012-11-09,2862.922078
1_29_2012-11-16,2818.030376
1_29_2012-11-23,4750.578523
1_29_2012-11-30,2809.983235
1_29_2012-12-07,2842.86799
1_29_2012-12-14,2715.967368
1_29_2012-12-21,2776.429233
1_29_2012-12-28,2744.098234
1_29_2013-01-04,2583.308628
1_29_2013-01-11,2705.683832
1_29_2013-01-18,2694.362837
1_29_2013-01-25,2735.705693
1_29_2013-02-01,2697.490125
1_29_2013-02-08,3177.256674
1_29_2013-02-15,2986.559443
1_29_2013-02-22,2882.317517
1_29_2013-03-01,2932.579907
1_29_2013-03-08,2886.912085
1_29_2013-03-15,2876.214176
1_29_2013-03-22,2978.87315
1_29_2013-03-29,2941.889566
1_29_2013-04-05,2958.248601
1_29_2013-04-12,2897.060191
1_29_2013-04-19,2903.057378
1_29_2013-04-26,2832.700486
1_29_2013-05-03,3765.049651
1_29_2013-05-10,3749.852729
1_29_2013-05-17,3792.493128
1_29_2013-05-24,3881.895387
1_29_2013-05-31,3874.770393
1_29_2013-06-07,3849.574267
1_29_2013-06-14,3838.14209
1_29_2013-06-21,3874.307344
1_29_2013-06-28,3900.739944
1_29_2013-07-05,3838.092875
1_29_2013-07-12,3880.678671
1_29_2013-07-19,3901.807221
1_29_2013-07-26,3930.208768
1_30_2012-11-02,2771.440049
1_30_2012-11-09,2827.764647
1_30_2012-11-16,2786.349227
1_30_2012-11-23,4719.001012
1_30_2012-11-30,2779.74422
1_30_2012-12-07,2809.329614
1_30_2012-12-14,2687.51032
1_30_2012-12-21,2746.734633
1_30_2012-12-28,2714.006683
1_30_2013-01-04,2557.196282
1_30_2013-01-11,2675.816442
1_30_2013-01-18,2666.491515
1_30_2013-01-25,2705.733406
1_30_2013-02-01,2665.800713
1_30_2013-02-08,3133.042841
1_30_2013-02-15,2955.769187
1_30_2013-02-22,2844.443219
1_30_2013-03-01,2894.347096
1_30_2013-03-08,2849.724997
1_30_2013-03-15,2838.671629
1_30_2013-03-22,2937.415879
1_30_2013-03-29,2904.305168
1_30_2013-04-05,2919.243444
1_30_2013-04-12,2859.340183
1_30_2013-04-19,2865.456994
1_30_2013-04-26,2798.29277
1_30_2013-05-03,3718.086621
1_30_2013-05-10,3703.699766
1_30_2013-05-17,3744.104309
1_30_2013-05-24,3829.895934
1_30_2013-05-31,3822.666045
1_30_2013-06-07,3798.462475
1_30_2013-06-14,3786.431818
1_30_2013-06-21,3820.918025
1_30_2013-06-28,3845.815989
1_30_2013-07-05,3785.984216
1_30_2013-07-12,3828.15474
1_30_2013-07-19,3847.313265
1_30_2013-07-26,3873.396334
1_31_2012-11-02,2740.043231
1_31_2012-11-09,2795.197633
1_31_2012-11-16,2757.06433
1_31_2012-11-23,4696.98552
1_31_2012-11-30,2751.840568
1_31_2012-12-07,2778.306397
1_31_2012-12-14,2661.206324
1_31_2012-12-21,2719.314686
1_31_2012-12-28,2686.337968
1_31_2013-01-04,2532.945832
1_31_2013-01-11,2648.114139
1_31_2013-01-18,2640.713255
1_31_2013-01-25,2677.995539
1_31_2013-02-01,2636.372483
1_31_2013-02-08,3092.454012
1_31_2013-02-15,2924.173714
1_31_2013-02-22,2809.286327
1_31_2013-03-01,2858.907848
1_31_2013-03-08,2815.239149
1_31_2013-03-15,2803.840739
1_31_2013-03-22,2898.961782
1_31_2013-03-29,2869.497808
1_31_2013-04-05,2883.095073
1_31_2013-04-12,2824.366678
1_31_2013-04-19,2830.609221
1_31_2013-04-26,2766.416558
1_31_2013-05-03,3674.511143
1_31_2013-05-10,3660.901305
1_31_2013-05-17,3699.184946
1_31_2013-05-24,3781.569981
1_31_2013-05-31,3774.221186
1_31_2013-06-07,3750.953054
1_31_2013-06-14,3738.345472
1_31_2013-06-21,3771.243158
1_31_2013-06-28,3794.681206
1_31_2013-07-05,3737.51457
1_31_2013-07-12,3779.303591
1_31_2013-07-19,3796.596627
1_31_2013-07-26,3820.47186
1_32_2012-11-02,2710.973334
1_32_2012-11-09,2765.07914
1_32_2012-11-16,2730.053547
1_32_2012-11-23,4680.721322
1_32_2012-11-30,2726.153552
1_32_2012-12-07,2749.660213
1_32_2012-12-14,2636.945277
1_32_2012-12-21,2694.05749
1_32_2012-12-28,2660.953605
1_32_2013-01-04,2510.461903
1_32_2013-01-11,2622.464663
1_32_2013-01-18,2616.921903
1_32_2013-01-25,2652.375341
1_32_2013-02-01,2609.082757
1_32_2013-02-08,3055.261715
1_32_2013-02-15,2891.810204
1_32_2013-02-22,2776.688958
1_32_2013-03-01,2826.098892
1_32_2013-03-08,2783.297018
1_32_2013-03-15,2771.559853
1_32_2013-03-22,2863.330704
1_32_2013-03-29,2837.310501
1_32_2013-04-05,2849.638063
1_32_2013-04-12,2791.981256
1_32_2013-04-19,2798.357252
1_32_2013-04-26,2736.931749
1_32_2013-05-03,3634.213291
1_32_2013-05-10,3621.349217
1_32_2013-05-17,3657.619726
1_32_2013-05-24,3736.788204
1_32_2013-05-31,3729.305775
1_32_2013-06-07,3706.919556
1_32_2013-06-14,3693.755524
1_32_2013-06-21,3725.147313
1_32_2013-06-28,3747.195495
1_32_2013-07-05,3692.553536
1_32_2013-07-12,3733.992666
1_32_2013-07-19,3749.516129
1_32_2013-07-26,3771.287344
1_33_2012-11-02,2684.106782
1_33_2012-11-09,2737.279126
1_33_2012-11-16,2705.204259
1_33_2012-11-23,4670.134415
1_33_2012-11-30,2702.582768
1_33_2012-12-07,2723.272876
1_33_2012-12-14,2614.630905
1_33_2012-12-21,2670.861025
1_33_2012-12-28,2637.730377
1_33_2013-01-04,2489.662409
1_33_2013-01-11,2598.763118
1_33_2013-01-18,2595.0237
1_33_2013-01-25,2628.77007
1_33_2013-02-01,2583.819095
1_33_2013-02-08,3021.266218
1_33_2013-02-15,2861.969756
1_33_2013-02-22,2746.508677
1_33_2013-03-01,2795.776894
1_33_2013-03-08,2753.762096
1_33_2013-03-15,2741.689588
1_33_2013-03-22,2830.360453
1_33_2013-03-29,2807.600993
1_33_2013-04-05,2818.721717
1_33_2013-04-12,2762.040941
1_33_2013-04-19,2768.559014
1_33_2013-04-26,2709.711714
1_33_2013-05-03,3597.09284
1_33_2013-05-10,3584.94687
1_33_2013-05-17,3619.303035
1_33_2013-05-24,3695.433493
1_33_2013-05-31,3687.803779
1_33_2013-06-07,3666.24954
1_33_2013-06-14,3652.543069
1_33_2013-06-21,3682.50871
1_33_2013-06-28,3703.229891
1_33_2013-07-05,3650.983287
1_33_2013-07-12,3692.104497
1_33_2013-07-19,3705.944602
1_33_2013-07-26,3725.706277
1_34_2012-11-02,2659.334729
1_34_2012-11-09,2711.68569
1_34_2012-11-16,2682.41606
1_34_2012-11-23,4665.183848
1_34_2012-11-30,2681.034277
1_34_2012-12-07,2699.034999
1_34_2012-12-14,2594.181662
1_34_2012-12-21,2649.635304
1_34_2012-12-28,2616.55872
1_34_2013-01-04,2470.471733
1_34_2013-01-11,2576.921315
1_34_2013-01-18,2574.93764
1_34_2013-01-25,2607.086688
1_34_2013-02-01,2560.484326
1_34_2013-02-08,2990.28521
1_34_2013-02-15,2834.529871
1_34_2013-02-22,2718.620471
1_34_2013-03-01,2767.809657
1_34_2013-03-08,2726.503264
1_34_2013-03-15,2714.101161
1_34_2013-03-22,2799.906617
1_34_2013-03-29,2780.244629
1_34_2013-04-05,2790.214556
1_34_2013-04-12,2734.417669
1_34_2013-04-19,2741.086619
1_34_2013-04-26,2684.644731
1_34_2013-05-03,3563.063934
1_34_2013-05-10,3551.608766
1_34_2013-05-17,3584.141832
1_34_2013-05-24,3657.402391
1_34_2013-05-31,3649.608868
1_34_2013-06-07,3628.839909
1_34_2013-06-14,3614.605008
1_34_2013-06-21,3643.214909
1_34_2013-06-28,3662.666208
1_34_2013-07-05,3612.697849
1_34_2013-07-12,3653.534548
1_34_2013-07-19,3665.768889
1_34_2013-07-26,3683.605802
1_35_2012-11-02,2636.5609
1_35_2012-11-09,2688.192859
1_35_2012-11-16,2661.604353
1_35_2012-11-23,4665.863873
1_35_2012-11-30,2661.429048
1_35_2012-12-07,2676.85462
1_35_2012-12-14,2575.517978
1_35_2012-12-21,2630.299857
1_35_2012-12-28,2597.34182
1_35_2013-01-04,2452.822877
1_35_2013-01-11,2556.857168
1_35_2013-01-18,2556.588822
1_35_2013-01-25,2587.243288
1_35_2013-02-01,2538.988822
1_35_2013-02-08,2962.161169
1_35_2013-02-15,2809.375955
1_35_2013-02-22,2692.910105
1_35_2013-03-01,2742.082767
1_35_2013-03-08,2701.414368
1_35_2013-03-15,2688.679618
1_35_2013-03-22,2771.838796
1_35_2013-03-29,2755.126457
1_35_2013-04-05,2763.99947
1_35_2013-04-12,2708.996843
1_35_2013-04-19,2715.827088
1_35_2013-04-26,2661.628241
1_35_2013-05-03,3532.046105
1_35_2013-05-10,3521.259107
1_35_2013-05-17,3552.053135
1_35_2013-05-24,3622.600779
1_35_2013-05-31,3614.629436
1_35_2013-06-07,3594.601212
1_35_2013-06-14,3579.846863
1_35_2013-06-21,3607.169279
1_35_2013-06-28,3625.40422
1_35_2013-07-05,3577.601667
1_35_2013-07-12,3618.187263
1_35_2013-07-19,3628.885172
1_35_2013-07-26,3644.87384
1_36_2012-11-02,2615.696026
1_36_2012-11-09,2666.712083
1_36_2012-11-16,2642.691003
1_36_2012-11-23,4672.203229
1_36_2012-11-30,2643.697749
1_36_2012-12-07,2656.644984
1_36_2012-12-14,2558.576628
1_36_2012-12-21,2612.786791
1_36_2012-12-28,2579.992922
1_36_2013-01-04,2436.65657
1_36_2013-01-11,2538.49901
1_36_2013-01-18,2539.913483
1_36_2013-01-25,2569.167666
1_36_2013-02-01,2520.363396
1_36_2013-02-08,2936.751121
1_36_2013-02-15,2786.409039
1_36_2013-02-22,2669.375783
1_36_2013-03-01,2718.491507
1_36_2013-03-08,2678.389616
1_36_2013-03-15,2665.324193
1_36_2013-03-22,2746.167586
1_36_2013-03-29,2732.147327
1_36_2013-04-05,2739.971026
1_36_2013-04-12,2685.677521
1_36_2013-04-19,2692.678401
1_36_2013-04-26,2640.576388
1_36_2013-05-03,3503.974692
1_36_2013-05-10,3493.83431
1_36_2013-05-17,3522.967252
1_36_2013-05-24,3590.947829
1_36_2013-05-31,3582.783219
1_36_2013-06-07,3563.454778
1_36_2013-06-14,3548.188524
1_36_2013-06-21,3574.283447
1_36_2013-06-28,3591.351246
1_36_2013-07-05,3545.613195
1_36_2013-07-12,3585.981456
1_36_2013-07-19,3595.204002
1_36_2013-07-26,3609.413038
1_37_2012-11-02,2596.667363
1_37_2012-11-09,2647.165588
1_37_2012-11-16,2625.606859
1_37_2012-11-23,4684.264061
1_37_2012-11-30,2627.777155
1_37_2012-12-07,2638.333347
1_37_2012-12-14,2543.299239
1_37_2012-12-21,2597.033779
1_37_2012-12-28,2564.435152
1_37_2013-01-04,2421.924672
1_37_2013-01-11,2521.783617
1_37_2013-01-18,2524.856841
1_37_2013-01-25,2552.798393
1_37_2013-02-01,2506.922397
1_37_2013-02-08,2912.681365
1_37_2013-02-15,2765.545961
1_37_2013-02-22,2652.508975
1_37_2013-03-01,2696.95972
1_37_2013-03-08,2658.401985
1_37_2013-03-15,2646.608959
1_37_2013-03-22,2727.259805
1_37_2013-03-29,2711.220485
1_37_2013-04-05,2718.033846
1_37_2013-04-12,2664.790375
1_37_2013-04-19,2671.736652
1_37_2013-04-26,2621.411037
1_37_2013-05-03,3478.792576
1_37_2013-05-10,3469.28013
1_37_2013-05-17,3496.819881
1_37_2013-05-24,3562.374929
1_37_2013-05-31,3553.998013
1_37_2013-06-07,3535.330917
1_37_2013-06-14,3519.55671
1_37_2013-06-21,3544.482335
1_37_2013-06-28,3560.426458
1_37_2013-07-05,3516.660587
1_37_2013-07-12,3556.844562
1_37_2013-07-19,3564.646707
1_37_2013-07-26,3577.135385
1_38_2012-11-02,2582.362053
1_38_2012-11-09,2632.964815
1_38_2012-11-16,2610.680977
1_38_2012-11-23,4702.143004
1_38_2012-11-30,2613.617693
1_38_2012-12-07,2625.169495
1_38_2012-12-14,2529.636414
1_38_2012-12-21,2582.991426
1_38_2012-12-28,2550.603848
1_38_2013-01-04,2408.580127
1_38_2013-01-11,2506.658182
1_38_2013-01-18,2511.369501
1_38_2013-01-25,2538.772565
1_38_2013-02-01,2495.132425
1_38_2013-02-08,2890.726403
1_38_2013-02-15,2746.706254
1_38_2013-02-22,2637.571597
1_38_2013-03-01,2681.940797
1_38_2013-03-08,2643.738881
1_38_2013-03-15,2631.617877
1_38_2013-03-22,2710.446521
1_38_2013-03-29,2695.960698
1_38_2013-04-05,2700.262673
1_38_2013-04-12,2649.923048
1_38_2013-04-19,2657.079834
1_38_2013-04-26,2607.084353
1_38_2013-05-03,3456.454135
1_38_2013-05-10,3447.551305
1_38_2013-05-17,3473.565041
1_38_2013-05-24,3536.823163
1_38_2013-05-31,3528.217418
1_38_2013-06-07,3510.175024
1_38_2013-06-14,3493.893942
1_38_2013-06-21,3517.702717
1_38_2013-06-28,3532.561243
1_38_2013-07-05,3490.683492
1_38_2013-07-12,3530.716949
1_38_2013-07-19,3537.146831
1_38_2013-07-26,3547.968315
1_40_2012-11-02,2561.936339
1_40_2012-11-09,2612.237526
1_40_2012-11-16,2594.265722
1_40_2012-11-23,4755.937177
1_40_2012-11-30,2598.994284
1_40_2012-12-07,2606.651479
1_40_2012-12-14,2515.654233
1_40_2012-12-21,2567.784266
1_40_2012-12-28,2527.900428
1_40_2013-01-04,2387.201552
1_40_2013-01-11,2486.350476
1_40_2013-01-18,2495.715098
1_40_2013-01-25,2522.829339
1_40_2013-02-01,2476.312834
1_40_2013-02-08,2853.992306
1_40_2013-02-15,2721.683098
1_40_2013-02-22,2613.223257
1_40_2013-03-01,2657.571981
1_40_2013-03-08,2619.898853
1_40_2013-03-15,2607.107703
1_40_2013-03-22,2682.802054
1_40_2013-03-29,2672.990728
1_40_2013-04-05,2675.484153
1_40_2013-04-12,2625.767256
1_40_2013-04-19,2633.37829
1_40_2013-04-26,2586.538476
1_40_2013-05-03,3420.176082
1_40_2013-05-10,3412.455482
1_40_2013-05-17,3435.582795
1_40_2013-05-24,3494.60558
1_40_2013-05-31,3485.481822
1_40_2013-06-07,3468.592202
1_40_2013-06-14,3451.293058
1_40_2013-06-21,3473.006437
1_40_2013-06-28,3485.794354
1_40_2013-07-05,3447.471196
1_40_2013-07-12,3487.304203
1_40_2013-07-19,3491.103433
1_40_2013-07-26,3498.722011
1_41_2012-11-02,2554.201909
1_41_2012-11-09,2604.489266
1_41_2012-11-16,2588.576396
1_41_2012-11-23,4792.236425
1_41_2012-11-30,2594.408337
1_41_2012-12-07,2599.98217
1_41_2012-12-14,2511.024459
1_41_2012-12-21,2563.153954
1_41_2012-12-28,2518.938146
1_41_2013-01-04,2382.008684
1_41_2013-01-11,2480.121584
1_41_2013-01-18,2491.074727
1_41_2013-01-25,2517.199646
1_41_2013-02-01,2469.205802
1_41_2013-02-08,2839.046487
1_41_2013-02-15,2713.504119
1_41_2013-02-22,2603.705423
1_41_2013-03-01,2648.114139
1_41_2013-03-08,2610.617393
1_41_2013-03-15,2597.478687
1_41_2013-03-22,2671.847115
1_41_2013-03-29,2664.260329
1_41_2013-04-05,2665.892317
1_41_2013-04-12,2616.367968
1_41_2013-04-19,2624.226333
1_41_2013-04-26,2578.810872
1_41_2013-05-03,3406.200187
1_41_2013-05-10,3399.05328
1_41_2013-05-17,3420.810843
1_41_2013-05-24,3477.881206
1_41_2013-05-31,3468.465394
1_41_2013-06-07,3452.105999
1_41_2013-06-14,3434.29064
1_41_2013-06-21,3455.01721
1_41_2013-06-28,3466.814007
1_41_2013-07-05,3430.170616
1_41_2013-07-12,3469.955844
1_41_2013-07-19,3472.484114
1_41_2013-07-26,3478.551532
1_42_2012-11-02,2548.077554
1_42_2012-11-09,2598.441786
1_42_2012-11-16,2584.532708
1_42_2012-11-23,4835.13583
1_42_2012-11-30,2591.482218
1_42_2012-12-07,2595.001787
1_42_2012-12-14,2507.909026
1_42_2012-12-21,2560.12761
1_42_2012-12-28,2511.524509
1_42_2013-01-04,2378.115694
1_42_2013-01-11,2475.363027
1_42_2013-01-18,2487.906486
1_42_2013-01-25,2513.098302
1_42_2013-02-01,2463.596584
1_42_2013-02-08,2826.290003
1_42_2013-02-15,2707.173744
1_42_2013-02-22,2595.905254
1_42_2013-03-01,2640.415093
1_42_2013-03-08,2603.038151
1_42_2013-03-15,2589.542189
1_42_2013-03-22,2662.73629
1_42_2013-03-29,2657.312257
1_42_2013-04-05,2658.107056
1_42_2013-04-12,2608.701073
1_42_2013-04-19,2616.820959
1_42_2013-04-26,2572.73142
1_42_2013-05-03,3394.99217
1_42_2013-05-10,3388.411052
1_42_2013-05-17,3408.841974
1_42_2013-05-24,3464.06014
1_42_2013-05-31,3454.329641
1_42_2013-06-07,3438.472092
1_42_2013-06-14,3420.132974
1_42_2013-06-21,3439.909018
1_42_2013-06-28,3450.733735
1_42_2013-07-05,3415.718021
1_42_2013-07-12,3455.489599
1_42_2013-07-19,3456.768462
1_42_2013-07-26,3461.306632
1_44_2012-11-02,2540.567644
1_44_2012-11-09,2591.361696
1_44_2012-11-16,2581.335729
1_44_2012-11-23,4942.165571
1_44_2012-11-30,2590.581445
1_44_2012-12-07,2590.038108
1_44_2012-12-14,2506.183997
1_44_2012-12-21,2558.858445
1_44_2012-12-28,2501.248877
1_44_2013-01-04,2374.192349
1_44_2013-01-11,2470.19728
1_44_2013-01-18,2485.949215
1_44_2013-01-25,2509.434501
1_44_2013-02-01,2456.79849
1_44_2013-02-08,2807.133992
1_44_2013-02-15,2699.967923
1_44_2013-02-22,2585.336488
1_44_2013-03-01,2630.178616
1_44_2013-03-08,2592.870108
1_44_2013-03-15,2578.629101
1_44_2013-03-22,2649.901853
1_44_2013-03-29,2648.662146
1_44_2013-04-05,2647.838967
1_44_2013-04-12,2598.439271
1_44_2013-04-19,2607.134645
1_44_2013-04-26,2565.437767
1_44_2013-05-03,3380.931855
1_44_2013-05-10,3375.469025
1_44_2013-05-17,3393.346531
1_44_2013-05-24,3445.138707
1_44_2013-05-31,3434.699445
1_44_2013-06-07,3419.772665
1_44_2013-06-14,3400.351182
1_44_2013-06-21,3418.315623
1_44_2013-06-28,3427.24791
1_44_2013-07-05,3395.353556
1_44_2013-07-12,3435.201291
1_44_2013-07-19,3434.02409
1_44_2013-07-26,3435.553697
1_45_2012-11-30,2592.612539
1_45_2012-12-07,2590.045293
1_45_2013-01-18,2487.160543
1_45_2013-02-01,2455.593629
1_45_2013-02-08,2800.660644
1_45_2013-02-15,2699.067869
1_45_2013-02-22,2582.532329
1_46_2012-11-02,2539.312669
1_46_2012-11-09,2590.908166
1_46_2012-11-16,2584.660235
1_46_2012-11-23,5080.059748
1_46_2012-11-30,2596.320525
1_46_2012-12-07,2591.716257
1_46_2012-12-14,2510.487049
1_46_2012-12-21,2563.993657
1_46_2012-12-28,2496.960553
1_46_2013-01-04,2375.407808
1_46_2013-01-11,2470.809051
1_46_2013-01-18,2489.846336
1_46_2013-01-25,2511.809559
1_46_2013-02-01,2455.849222
1_46_2013-02-08,2796.223418
1_46_2013-02-15,2699.967923
1_46_2013-02-22,2581.369856
1_46_2013-03-01,2623.55493
1_46_2013-03-08,2589.243668
1_46_2013-03-15,2574.199778
1_46_2013-03-22,2644.102063
1_46_2013-03-29,2646.913947
1_46_2013-04-05,2644.528651
1_46_2013-04-12,2594.83187
1_46_2013-04-19,2604.175836
1_46_2013-04-26,2564.561782
1_46_2013-05-03,3378.221455
